Name,Country,Position,Born
Seyi Adeleke,Nigeria,Midfielder,17/11/1991
Jonathan Akai,Switzerland,Midfielder,23/11/1990
Robin Allenbach,Switzerland,Midfielder,01/01/1996
Sherif Ashraf,Egypt,Forward,01/01/1987
Boris Babic,Switzerland,Forward,10/11/1997
Robert Ballaman,Switzerland,Forward,21/06/1926
Isaac Bamele,France,Defender,06/03/1994
Orr Barouch,Israel,Forward,29/11/1991
Christoph Baumann,Switzerland,Midfielder,28/07/1983
Edgar Beiner,Switzerland,,
Albert Beuchat,Switzerland,Midfielder,
Brian Beyer,France,Forward,15/10/1996
Jean-Paul Biaggi,Switzerland,Goalkeeper,12/11/1945
Thomas Bickel,Switzerland,Midfielder,06/10/1963
Kevin Bigler,Switzerland,Defender,05/10/1992
Nenad BijeliÄ,Switzerland,Forward,02/05/1990
Herbert Binder,Switzerland,Defender,
Michael Blattmann,Switzerland,Forward,19/10/1980
Selim Boz,Switzerland,Defender,06/02/1984
Jan BrechbÃ¼hl,Switzerland,Defender,21/01/1997
Maurice Brunner,Switzerland,Midfielder,29/01/1991
Rudolf Burger,Switzerland,Forward,21/07/1934
Dany Caetano,Portugal,Midfielder,29/12/1998
David Casasnovas,Spain,Midfielder,22/12/1979
Mehdi Challandes,Switzerland,Defender,02/02/1988
LoÃ¯c Chatton,Switzerland,Forward,26/02/1991
JosÃ© Chopard,Switzerland,Forward,26/07/1961
Cidimar,Germany,Forward,01/07/1984
Vincenzo Ciseri,Switzerland,Forward,
Ricardo Colamartino,Switzerland,Midfielder,24/01/1991
Matar Coly,Senegal,Forward,10/11/1984
Thibault Corbaz,Switzerland,Midfielder,07/01/1994
Javier Crespo,Switzerland,Goalkeeper,05/11/1972
Betim Dalipi,Kosovo,Midfielder,08/01/1998
Daniel Benito,Spain,Goalkeeper,14/01/1990
Fabio De Feo,Switzerland,Defender,10/12/1988
Anthony de Freitas,France,Midfielder,10/05/1994
Gentian Demolli,Switzerland,Midfielder,26/07/1996
Lucien DÃ©nervaud,Switzerland,Forward,19/06/1986
Jupp Derwall,Germany,Forward,10/03/1927
Pietro Di Nardo,Switzerland,Midfielder,08/02/1990
Vanza Dimonekene,Congo DR,Defender,10/05/1993
Charles-AndrÃ© Doudin,Switzerland,Midfielder,12/09/1986
Samuel Drakopoulos,Switzerland,Forward,31/07/1974
Dario Dussin,Italy,Midfielder,13/04/1989
Iwan Eberhard,Switzerland,Forward,16/03/1971
Ramon Egli,Switzerland,Midfielder,25/06/1983
Jonas Elmer,Switzerland,Defender,28/02/1988
Jean-Michel Elsig,Switzerland,Forward,28/10/1947
Sani Emmanuel,Nigeria,Forward,23/12/1992
Breogan Espasandin,Switzerland,Goalkeeper,02/05/1996
